tenure,MonthlyCharges,TotalCharges,avg_monthly_charge_per_tenure,num_services,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.45313546,-0.1349725,-0.1428588,-0.09519661,-0.013736936,0.0036234881,-0.024925457,0.007650758,0.008315629,0.068345204,0.016870087,-0.027595816,-0.21079655,0.027953215,0.008436156,-0.12524903,0.0015426229,-0.015433731,0.0005070594,0.00030360674,5.4101594e-05,-0.10369792,0.0,0.03399064,0.0,0.035428043,0.051669937,-1.1763898,0.04198578,-0.0015626675,-0.1614396,0.0015327984
-0.438706,-0.10037112,-0.09009519,0.00770171,0.0031426991,0.004838198,0.19701885,-0.0064488184,0.0078090774,0.099704236,0.025030637,-0.020063013,-0.20325015,0.037361592,0.012116388,-0.100064695,0.0019830659,0.0062655276,0.0004447222,3.333087e-06,7.3888e-05,-0.07798771,0.0,-0.03435432,0.0,-0.102771595,-0.48301825,0.16453378,-0.087128945,-0.001426782,-0.15651101,0.002405035
-0.27534014,-0.19388795,-0.08856135,-0.08805557,-0.0041314834,0.0025546264,0.19030575,0.0040679653,0.007823619,-0.034402303,-0.007883737,0.026486807,-0.33870125,-0.1776413,-0.053592898,0.0200078,-0.016124785,0.0045083854,-0.0036024798,-4.67216e-05,-0.000581131,0.017660467,0.0,-0.03917733,0.0,-0.12065894,-0.46634576,0.15249665,-0.11725817,0.0007156551,-0.1608102,0.0027534445
-0.63794094,-0.079041384,-0.25777307,-0.044137094,0.02377502,0.0011515436,-0.024806377,-0.0029931387,0.008816885,-0.015370296,-0.003111086,-0.048101045,0.28624082,0.028229833,0.0081116175,-0.19234405,0.0023240072,0.017474769,0.0005519652,0.0014298838,0.00011741461,0.042177763,0.0,-0.056554444,0.0,-0.045798853,0.13979758,0.21423264,0.06445171,0.00041824207,-0.201235,-0.012381649
-0.41135553,0.0044381996,-0.2809761,-0.021507122,-0.018543493,0.003827303,-0.023031065,-0.0033118695,-0.03961272,-0.011050892,-0.0023514952,-0.056621317,0.31866604,0.02601597,0.007726551,-0.16466707,0.0018669856,0.0248841,0.00056536,-0.0062310486,7.3888e-05,-0.13675624,0.0,-0.051297415,0.0,-0.046052568,0.1446049,0.22007754,0.04844415,-0.0031536398,-0.18666889,0.0024286634
-0.43734995,-0.12663344,-0.12608239,-0.091861136,-0.010212105,0.0028491083,-0.026385726,-0.006873439,-0.02946533,0.07130604,0.017747544,-0.022484634,-0.21306776,0.02667006,0.008371288,-0.10973578,0.0014577452,0.010176178,0.0004558749,0.0013083352,5.4101594e-05,-0.08435757,0.0,0.034609497,0.0,0.033305455,0.050456937,-1.1595225,-0.08285034,-0.0023481187,-0.16463001,0.0013806556
0.22534522,-0.11971076,-0.051067308,-0.051213495,0.002137356,-0.003908951,-0.020043267,-0.008297723,-0.036905285,-0.029170992,-0.007309024,-0.043258756,-0.42843348,0.05906086,0.021219334,0.03529347,0.0029931949,-0.032444105,0.0013888187,-0.0014994295,0.00016789991,-0.0947404,0.0,-0.03367237,0.0,-0.04287082,0.119521104,0.19917867,-0.16031146,0.00012904669,-0.17121069,-0.013835396
0.46551454,0.0896882,0.14727038,-0.0663659,0.00501564,0.0034177857,-0.009693236,0.0004887375,0.013724796,-0.010888049,-0.0022799352,-0.0693713,0.34526548,0.04960972,0.020983592,0.05982842,0.0030965544,-0.051981166,0.0019438908,9.950166e-05,0.0004328333,0.033410437,0.0,0.05709276,0.0,-0.05013567,0.16671692,0.25709113,-0.28959945,0.0071759634,0.17786533,0.003162285
-0.49730787,-0.08258503,-0.16477472,-0.06463697,-0.012871734,0.005193903,-0.024809286,-0.009907242,0.0073140915,-0.017582154,-0.0043163016,0.028301409,-0.23996373,0.026664253,0.008215754,-0.1221466,0.0015901077,0.008527592,0.0005112265,0.00011741725,5.4101594e-05,-0.09314973,0.0,-0.029354028,0.0,0.034334976,0.050585266,-1.124018,0.040604707,-0.0075425906,-0.16002858,0.0017556858
0.013696564,0.07501237,-0.11119555,-0.038580097,0.013247446,-0.0008918775,-0.0109954225,0.001128566,0.021109173,-0.01166889,-0.0024047163,0.09120378,0.3673404,0.042619914,0.017427793,0.061591845,0.0035117017,0.014155567,0.0014165947,0.003314451,0.00011741461,0.055290494,0.0,-0.07283821,0.0,0.059162933,0.1552471,0.2558771,0.121649794,0.010172373,0.2716193,0.0040291264
0.51265556,-0.0016662921,0.14654589,-0.055358995,0.010788864,0.0053570643,0.058810458,0.0013035672,0.011778971,-0.010952232,-0.002923834,-0.07354009,0.3692811,0.053771082,0.02141438,0.055735752,0.0031869295,0.012046405,0.0015713815,-0.00085196027,0.0004328333,0.035294663,0.0,-0.041735955,0.0,-0.048486173,0.17398255,0.26134542,0.09451188,-0.09098967,-0.1355569,0.004379434
-0.0003714739,0.23437281,-0.054453935,0.08444443,-0.039481703,-0.0036114752,-0.010688756,0.0004414879,0.013733249,-0.010980534,-0.0026300093,-0.078599095,0.35313806,0.034866247,0.012913514,-0.13252927,0.0020279223,-0.03531143,0.0012538666,-0.002093973,7.3888e-05,-0.14933525,0.0,0.05538788,0.0,0.06154527,0.09391046,0.20781846,0.07883653,0.0033997511,-0.1658616,0.0026661758
-0.5984291,0.24672921,-0.21367773,0.16247223,-0.02657221,-0.015362972,0.056789137,-0.0033476627,0.009563126,-0.0071124327,-0.0015985897,0.022420762,0.20348026,0.023156947,0.0071712392,-0.13768776,0.0014035504,0.024108984,0.0005721984,-0.0007021962,5.4101594e-05,-0.086802475,0.0,0.028194193,0.0,0.03300648,0.05043808,-1.0475076,0.035203245,0.00055194466,-0.13328983,-0.005076138
-0.41287157,-0.20184226,-0.06732582,-0.10558576,0.002535488,0.0014998289,-0.024305472,-0.007710889,-0.02677581,-0.025207803,-0.006990166,-0.020507855,-0.30352575,-0.143515,-0.042316724,0.02024836,-0.0121065155,0.004532512,-0.0037149335,-0.00038931792,-0.0003704938,0.017705686,0.0,-0.024151675,0.0,-0.036327597,0.05703048,-1.0206864,-0.10447018,0.00020419685,-0.16582422,0.002297505
0.5067972,-0.0742252,0.19023255,-0.060502518,-0.0028133662,0.0027527697,0.043054666,0.0015835173,0.015676623,-0.012755548,-0.0026329458,-0.061780542,0.3129458,0.05677526,0.02311372,0.060850486,0.0044641616,0.017182173,0.002746848,0.00096291123,0.0004328333,0.041105814,0.0,-0.041401707,0.0,-0.04576663,0.17903847,0.2712129,0.094173215,0.011083721,0.18695262,0.0039185244
-0.23502512,-0.036215205,-0.12734306,-0.04902847,0.013745982,0.0056124195,-0.016690759,-0.0030968834,-0.04323086,-0.014341167,-0.003848961,-0.06434176,0.36967844,0.032965586,0.01335027,0.044172786,0.0030029183,0.009107678,0.0008264036,-0.007723526,0.00011741461,0.04782122,0.0,-0.050691985,0.0,-0.05453026,0.1560263,0.23144437,0.090094596,-0.060228292,-0.20084867,0.0042986604
0.34857783,-0.23200156,0.1755351,-0.13042589,0.0019368744,0.0005787477,-0.017449621,0.0069711483,0.009794215,-0.027547324,-0.0043333014,-0.030614737,-0.45084912,-0.34010258,-0.12357954,0.02435947,-0.026544087,0.009426553,-0.010787521,-0.0012488667,-0.0021422617,0.018682154,0.0,-0.036532152,0.0,-0.04495282,0.12568799,0.20079447,-0.16354793,0.0024180284,-0.14514154,0.0061305733
-0.29319128,0.033094708,-0.06440872,-0.04651955,0.016546037,0.0004998838,-0.019071672,0.0023615733,0.016839866,-0.011689641,-0.0025561522,0.066627696,0.4018499,0.034413233,0.011916341,0.06506767,0.003251629,-0.020147046,0.00085212477,0.0051650004,0.00011741461,0.055958603,0.0,-0.057837345,0.0,-0.06924745,0.17918299,0.24838749,0.11049489,0.004334498,-0.21377888,0.0040020165
-0.2886854,0.0013898994,-0.18554446,-0.02538908,-0.0016704625,-0.005484206,-0.024555728,0.0068113506,0.012090354,-0.021084381,-0.0048888894,0.030108485,-0.30645782,0.03268902,0.0098154675,-0.12673359,0.002196534,0.014259309,0.0006900553,-0.003211418,7.3888e-05,-0.10778921,0.0,0.044080645,0.0,0.11140852,-0.3485012,0.18491276,0.04810173,-0.010996062,-0.16112289,0.0017426612
-0.29483405,-0.13677816,-0.088365726,-0.08901418,0.011306592,0.0008229331,-0.024919154,0.0114251105,0.011589662,-0.046034552,-0.009374173,-0.053119488,-0.43462673,0.04998463,0.017483644,0.04037821,0.004064886,-0.015910089,0.00083998695,-8.297677e-05,0.00011741461,0.036668062,0.0,-0.04698331,0.0,-0.06089468,0.13046318,0.20574959,0.094831936,0.002417799,-0.19996268,-0.020533632
0.33970153,-0.107898,0.063771054,-0.04322482,0.011589668,-0.003952466,-0.015874593,0.011352154,0.01136763,-0.027595308,-0.0047971793,-0.05022522,-0.41149843,0.073557004,0.024870468,0.03999317,0.0035886648,0.00978408,0.0014338254,-0.0007744391,0.00016789991,-0.124352396,0.0,-0.03813671,0.0,-0.036526024,0.13784926,0.21890855,0.08411361,-0.04105965,-0.17742337,0.008957211
-0.22263598,-0.14144893,-0.090209164,-0.10315812,0.002502986,-0.0012840463,-0.023131166,-0.0077623893,-0.029011393,-0.021992587,-0.006512774,0.03161638,-0.32745513,0.032373134,0.011536161,0.029650012,0.0018723384,-0.010696226,0.0006039994,0.001326547,5.4101594e-05,-0.07713352,0.0,-0.023701305,0.0,-0.033562683,0.05897184,-1.0731151,-0.13201612,-0.0010125961,-0.16815123,-0.008747409
-0.2759515,-0.20554392,-0.026506053,-0.10756357,0.0017874155,-0.0014507252,-0.024945796,-0.0076103057,-0.029027293,-0.025598358,-0.007098516,-0.025177205,-0.35817015,-0.1557195,-0.047462046,0.01893266,-0.011960449,0.005078509,-0.0038095338,-0.00030724992,-0.0003704938,0.017831177,0.0,-0.028009964,0.0,-0.037251696,0.060113683,-1.0473719,-0.11086182,0.00030484263,-0.15963216,0.0024370828
-0.3464522,-0.14403015,-0.1643191,-0.08493591,0.0106189065,0.0011308007,-0.026779186,0.011222468,0.011237745,-0.037897248,-0.008557859,0.04389996,-0.4332029,0.043153536,0.014074381,0.036813665,0.0030874996,0.006411035,0.00074788963,0.0017777979,7.3888e-05,-0.12063137,0.0,-0.04139841,0.0,-0.050846912,0.12831715,0.20193602,0.07727383,-0.024012854,-0.19195716,0.005543007
-0.34266904,-0.08861924,-0.09191387,-0.06979794,0.010171814,0.005379692,0.12477759,0.0017227107,0.024505885,0.13857499,0.028486619,-0.054184273,-0.32753652,0.043727845,0.013661134,0.05935763,0.00382083,-0.044914853,0.0006582747,0.00033460846,0.00011741461,0.0628591,0.0,0.0685957,0.0,0.0626886,0.12571356,0.23426387,0.069841154,0.0053101415,0.25452244,0.0025268826
0.48257333,-0.012178174,0.19590825,-0.05657865,-0.0067619462,-0.0022111135,-0.008091366,0.00091592484,0.019926459,-0.009857014,-0.0024467944,0.08771331,0.3617537,0.058438335,0.022223556,0.06671763,0.004478873,0.016108328,0.0026787028,0.0009922164,0.0004328333,0.043256115,0.0,-0.03979249,0.0,-0.0486828,0.1832215,0.27429676,0.109993175,0.011006181,0.20094366,0.0046391133
0.52080834,0.059822828,0.20363373,-0.05727834,0.007031687,0.0025940742,-0.010400611,0.00069080543,0.013249594,-0.010153528,-0.0019017071,-0.06158931,0.3118384,0.054434046,0.022188019,0.06335367,0.004070529,0.02150328,0.0023991407,0.0010104042,0.0004328333,0.03807489,0.0,-0.0432548,0.0,0.063602135,0.15304267,0.26192352,-0.27261657,0.007818969,0.17276885,0.0036219764
0.33992505,-0.25696218,0.17696749,-0.12092526,-0.0032737912,0.00075246306,-0.015052559,0.006067672,0.008086733,-0.023513818,-0.003597093,-0.023915803,-0.3890066,-0.2977761,-0.11939606,0.022534749,-0.023352645,0.005992859,-0.010306397,-0.0012968195,-0.0021422617,0.015808187,0.0,-0.035070073,0.0,-0.10711565,-0.4756263,0.15424515,-0.13553593,0.0022955018,-0.13596655,-0.009830958
0.46104026,-0.08942651,0.12793814,-0.07015732,-0.0020655566,-0.003023511,-0.008022974,-9.5282354e-05,0.015032362,-0.0135814035,-0.0030785378,-0.07178234,0.36974025,0.05210494,0.02202582,0.061858725,0.0037302296,0.01625098,0.0020873493,0.00069566147,0.0004328333,0.040759828,0.0,-0.04954616,0.0,-0.047046248,0.17398612,0.26497576,0.10158759,0.0114152795,0.20603558,0.0043986444
0.6903021,-0.029445855,0.34569985,0.07190683,0.0020834373,-0.00042966654,0.041448377,0.0018925666,0.017515553,-0.010329712,-0.0020379194,-0.038319983,0.31092867,0.059875976,0.024291972,0.063205004,0.004923271,0.017322471,0.002746848,0.0008007727,0.0004328333,0.04896875,0.0,-0.024588572,0.0,-0.031208837,0.19277543,0.28654987,0.09819218,0.012229118,0.18929109,0.0033488495
-0.3874556,-0.21293335,-0.06503222,-0.108149946,0.00044184813,0.0020704644,-0.022172114,-0.01003947,-0.029339207,-0.024175996,-0.0068298755,-0.023702215,-0.32207808,-0.15237248,-0.043052528,0.023505295,-0.014341846,0.0036711646,-0.0045450646,-0.0004911179,-0.0003704938,0.021366566,0.0,-0.02893001,0.0,-0.040623214,0.058409538,-1.0442713,0.047373164,0.001355367,-0.16889572,-0.0066032493
-0.3469493,0.24600795,-0.27715564,0.011090018,-0.009392111,-0.024758523,-0.014583287,-0.0007940086,0.021278823,-0.010245358,-0.0023261427,0.058955565,0.365518,0.03116678,0.00878102,0.06566695,0.0027782694,-0.037101652,0.0006238531,0.0028861477,7.3888e-05,-0.18039307,0.0,0.067361854,0.0,0.061683808,0.12706207,0.24544851,0.06952445,-0.0367117,-0.16947795,0.0017407199
0.67304784,-0.18988684,0.26433077,-0.029489983,0.0056910063,-0.003349504,-0.012328899,0.0028605124,0.014287299,0.09028919,0.011399652,-0.02323292,-0.2930728,0.10215123,0.041764524,0.049797066,0.008540452,0.015497762,0.002179602,-0.000135153,0.0004328333,0.03896304,0.0,-0.02868364,0.0,-0.031052148,0.15349005,0.24538936,-0.21290487,0.0048981765,0.19972353,0.0024093585
-0.24165913,-0.03128049,-0.16269104,-0.02328331,-0.021324242,0.00425543,-0.013597299,0.00093016215,0.0114907725,-0.010727447,-0.002801515,-0.077475205,0.27020168,0.024662174,0.008148709,-0.15121596,0.0018477014,0.025205845,0.000701475,0.005094057,7.3888e-05,-0.10795971,0.0,-0.06561064,0.0,0.07739846,-0.45531186,0.1861701,0.05905406,0.00057821174,0.24289563,0.0015062317
0.5628938,-0.12586656,0.17399417,0.07658404,0.0015083661,-0.0051940796,-0.0147386165,-0.011522919,0.0121585345,-0.021976583,-0.0040583652,-0.04253537,-0.36551562,0.10897492,0.030163959,0.049113527,0.009088577,0.011397874,0.0016218112,0.0063536176,0.00016789991,-0.1869025,0.0,-0.029429687,0.0,-0.03443768,0.1481777,0.23617046,0.08342097,0.0044770543,-0.16395496,-0.015236888
-0.5325802,0.21817349,-0.21088448,0.09997223,-0.0071925297,-0.031410158,0.062333,0.0053244755,0.0136629315,-0.008520949,-0.0019758455,0.032543465,0.22949134,0.028899234,0.008353879,0.055341102,0.0025909613,0.02194265,0.00057465176,-0.00021158463,7.3888e-05,-0.10133962,0.0,0.0477987,0.0,0.10468684,-0.39694032,0.19361304,0.04943933,-0.025645629,-0.13921094,0.0012900457
-0.4562576,-0.12784809,-0.16296415,-0.07521472,-0.017674288,-0.0067250477,-0.034069527,0.0051353546,0.006465751,-0.024736265,-0.0057351785,0.023422468,-0.27224562,0.030516967,0.009955042,-0.12133029,0.0020629002,0.008932512,0.00045291937,0.00030395563,7.3888e-05,-0.08030604,0.0,-0.038753662,0.0,0.10764714,-0.33857656,0.1612105,-0.109235264,-0.0033369134,-0.16300097,0.0024887652
-0.298528,-0.18845445,-0.07400441,-0.09437494,0.0019227078,0.00276833,-0.024704896,-0.0077857273,-0.03348933,-0.024350345,-0.0070717125,0.023341564,-0.35090786,-0.14648789,-0.04685888,0.02104454,-0.012565695,0.0051320065,-0.003779056,-0.00038726194,-0.0003704938,0.018506376,0.0,-0.028544394,0.0,-0.038294494,0.060088363,-1.0374781,-0.1145804,0.0001982336,-0.17009798,-0.0073367283
0.34740633,-0.067485854,0.10856416,-0.032060955,-0.0061508864,-0.0006573322,-0.008897524,-0.0003342175,0.018878937,-0.012900397,-0.003088867,0.08047765,0.42177427,0.050146483,0.020036444,0.061307944,0.003508924,0.0146354735,0.0026787028,0.0017714537,0.0004328333,0.044356126,0.0,-0.04587238,0.0,-0.045394644,0.18094558,0.26850417,0.111474864,0.0103256,0.23594719,0.0043397816
0.42640904,-0.10607796,0.07283934,-0.0775907,0.01356208,-0.006354945,-0.011885137,0.0038887593,0.017238172,-0.024102194,-0.003069603,0.05880664,-0.380733,0.07823389,0.02981376,-0.2390401,0.0035065648,0.017340846,0.0016035461,-0.00040143868,0.0004328333,0.033371247,0.0,-0.039787915,0.0,-0.039067276,0.1458343,0.2283413,0.088545926,0.0034871344,0.2488444,0.008325459
0.45563284,-0.07882423,0.15436275,0.04539816,0.01417602,0.0035298967,-0.009868515,0.005143711,0.026187,0.090560555,0.01428977,-0.042991087,-0.31402615,0.11448691,0.039053362,0.06461,0.009495361,0.022956507,0.0020873493,-0.00027135672,0.0004328333,0.059606053,0.0,0.050955728,0.0,0.054470133,0.14269711,0.2590806,0.09969662,0.008510224,0.25825596,0.0056766355
-0.36279222,-0.11909665,-0.14711605,-0.07832504,-0.009850323,0.0014395718,-0.025246441,-0.010122889,-0.035681732,-0.018987091,-0.004507066,0.024037104,-0.29873458,0.025925646,0.008698686,-0.10779787,0.0016183519,0.010745396,0.0005112265,0.00060295395,5.4101594e-05,-0.09347828,0.0,0.030431908,0.0,-0.030891161,0.059943452,-1.1025509,0.041591328,-0.009274073,-0.17070568,0.0019574715
-0.4777134,0.2920097,-0.17308341,0.1871237,-0.016332416,0.01257766,-0.011867345,-0.0033826288,-0.033781327,-0.007674888,-0.0017654852,-0.028959528,0.2190416,0.021017509,0.00732994,-0.122028336,0.0012067929,-0.022919795,0.00047853112,3.5516845e-05,5.4101594e-05,-0.07416083,0.0,0.029895974,0.0,0.032829307,0.04564469,-0.96461886,-0.08692086,-0.00041486422,-0.12878785,-0.0037618259
-0.401563,-0.21655159,-0.08909028,-0.09671903,-0.0035330479,-0.0014074867,-0.0287109,0.0059861504,0.006236995,-0.034682248,-0.008183615,-0.02319541,-0.32937172,-0.16659662,-0.046913657,0.021957243,-0.013080103,0.0037837012,-0.0035383573,-0.00079709524,-0.000581131,0.017495675,0.0,-0.04162331,0.0,-0.116766624,-0.43171945,0.14221667,-0.12264666,0.00016328513,-0.1713159,0.002859177
-0.45474878,0.031739153,-0.2505781,-0.0260184,0.016903859,0.003706101,-0.023115272,-0.0026006622,-0.05915614,-0.012476718,-0.0026722837,0.046066236,0.33277705,0.032229606,0.010784415,0.066779815,0.0027118463,0.01982177,0.00064125936,0.0022647376,0.00011741461,0.051742222,0.0,-0.06540556,0.0,0.06996808,0.13381726,0.23362623,-0.19295897,0.0042602443,-0.17534456,0.0032002714
0.32803324,-0.28355443,0.15699528,-0.13581778,0.0018028443,-0.0011754028,-0.017551953,0.006945892,0.009454343,-0.028115558,-0.0043772445,-0.03166629,-0.4461127,-0.3307151,-0.118965715,0.022030793,-0.024753617,0.008226257,-0.008416668,-0.001165283,-0.0021422617,0.018153248,0.0,-0.034609817,0.0,-0.043956406,0.122030005,0.19596,-0.15254262,-0.027635928,-0.15048866,0.0061305733
-0.3158589,-0.12065562,-0.13661382,-0.08046795,-0.0048949164,1.5491969e-07,-0.027237369,-0.012192839,-0.032689597,-0.027124938,-0.0063544214,-0.027842974,-0.33220324,0.0335138,0.010952203,-0.115067825,0.0020820939,0.0063001327,0.00065404794,0.0013742569,7.3888e-05,-0.074019924,0.0,-0.036787182,0.0,-0.108796775,-0.44716027,0.15059713,0.055103496,-0.0033092387,-0.17103171,0.002971837
-0.021770021,0.093117215,-0.09989319,-0.019833924,0.004214624,-0.004083352,-0.011785913,0.004881084,-0.081765205,-0.011656684,-0.002534117,0.064634115,0.36942083,0.040715277,0.016491408,0.051231157,0.0031410963,-0.021560071,0.0013463018,0.0034966615,0.00011741461,0.05483088,0.0,0.05465451,0.0,-0.068948366,0.16556938,0.24786502,0.10113123,-0.064925835,-0.21387753,0.0039486852
-0.39556333,-0.11175308,-0.094036534,-0.08659122,-0.0091671785,0.0015472204,-0.025223972,0.005631511,0.008860193,0.07487361,0.02292796,-0.028163953,-0.24537694,0.031500984,0.010417447,0.038021665,0.0018289969,0.009514305,0.0004986557,0.0019516237,5.4101594e-05,-0.114775315,0.0,0.03778003,0.0,0.03744658,0.053191755,-1.2011504,-0.107837886,-0.018352853,-0.16751671,0.0017206857
-0.5100246,0.07482871,-0.30086768,-0.042103626,-0.01101833,0.01320442,0.09731289,-0.0022957148,0.020887528,-0.011233404,-0.0023520687,0.05891037,0.2976094,0.03538956,0.010506724,0.07790211,0.0030627472,-0.03035494,0.00072808826,-0.0033617914,0.00011741461,0.068459675,0.0,-0.07630143,0.0,0.0739492,0.122305,0.23960383,0.073324926,0.00729578,-0.16807719,0.0023244128
-0.37938926,-0.20882474,-0.046553127,-0.1086201,0.0015883642,-0.0019898533,-0.023660017,-0.0077239047,0.0061219633,-0.026113754,-0.0070970333,-0.023673197,-0.3023749,-0.14739253,-0.04126725,0.01894395,-0.009304317,0.0043793335,-0.00339194,-0.00026730084,-0.0003704938,0.01771789,0.0,-0.028057517,0.0,-0.037249282,0.05764159,-1.028834,-0.10433028,-0.011249301,-0.16933626,0.0023845003
-0.20614554,0.12088687,-0.032123104,-0.012493729,-0.013239425,0.0006784019,-0.017092442,0.0026627332,0.009245734,-0.009830315,-0.002610307,-0.056335773,0.31832117,0.026579164,0.008078524,-0.11157994,0.0018611224,0.01906642,0.000701475,-0.0088642575,7.3888e-05,-0.1195122,0.0,-0.06269548,0.0,0.11029259,-0.48901996,0.19586337,0.06088425,0.00034453534,-0.16315998,0.0017823998
-0.21600369,0.13251553,-0.17765775,0.020372888,-0.011579642,-0.01156215,0.10255114,-0.00014655534,0.011370589,-0.011035037,-0.0024478608,-0.047522895,0.2492855,0.025602622,0.008421255,-0.15807779,0.0018561931,-0.031807434,0.00054532767,0.002325445,0.00011741461,0.03342156,0.0,0.052742876,0.0,0.114296354,-0.44790798,0.19482264,-0.1459425,-0.00033107662,-0.12803265,-0.004651607
-0.059579078,-0.1647664,-0.031309936,-0.07754941,0.007883985,0.005434144,-0.020495169,-0.013116646,0.013010111,-0.042302243,-0.00817275,-0.057340063,-0.44255158,0.060212363,0.02034278,0.050183523,0.003651608,-0.025665967,0.0012673158,0.0002878447,0.00011741461,0.04296565,0.0,-0.05174574,0.0,0.08463969,0.10753539,0.2103786,0.09666981,0.0044871154,-0.19656004,-0.014906329
-0.27405065,0.05065371,-0.1424575,-0.013771426,-0.020054113,0.002000118,-0.014288124,-0.0012965875,0.019967334,-0.012734035,-0.0028228296,0.07037146,0.35975313,0.030236775,0.010676172,0.057103526,0.00260838,-0.050431393,0.000719119,-0.0061223335,0.00011741461,0.046364207,0.0,0.07623209,0.0,-0.05619851,0.15442304,0.23501456,-0.30681062,0.004064351,0.2672338,0.002537163
0.20408565,-0.2884738,0.12912512,-0.13111834,0.0010732223,0.0010903156,-0.019233197,-0.010582899,-0.039970357,-0.02959381,-0.004321364,-0.028981686,-0.4924018,-0.30473125,-0.09536427,0.021806285,-0.026391976,0.0083306115,-0.01084131,-0.0017691144,-0.0021422617,0.016421804,0.0,-0.03438257,0.0,-0.043631718,0.11988069,0.19385245,-0.13992539,0.0018665326,-0.15774477,-0.01249284
-0.34054744,-0.019427413,-0.19866695,-0.071753375,0.005241379,0.0033493352,-0.018530957,0.0026800968,0.014014248,-0.008660721,-0.0020706356,0.053104155,0.2867391,0.027554926,0.009826542,0.060174637,0.0021973148,0.009881858,0.00065389276,-0.0048797615,7.485642e-05,0.05303754,0.0,-0.049592245,0.0,0.055605534,0.07738803,-1.3441914,0.05901101,-0.047424346,-0.18001996,0.0021351879
-0.3591472,-0.016808633,-0.21150728,-0.024673268,-0.03721494,0.0023626357,-0.02226251,-0.0020348763,-0.06541519,-0.02798524,-0.00711779,0.035879273,-0.3480437,0.03166233,0.01057783,-0.14146242,0.002393226,0.022875363,0.00048536953,0.00015013618,7.3888e-05,-0.12121036,0.0,0.051872626,0.0,0.042339165,0.090250805,0.2027932,-0.11122827,-9.696011e-05,0.26835755,0.0019048783
-0.38428897,0.18741211,-0.23070344,0.06514814,-0.02866266,-0.033166107,0.04707207,0.0021670198,0.01833821,-0.008650916,-0.002143752,0.03975935,0.2563734,0.027143685,0.008435108,0.056047175,0.0026909295,-0.029842984,0.0006070443,-0.0010016295,7.3888e-05,-0.1183227,0.0,0.044762045,0.0,0.07979805,-0.3613783,0.17578648,0.049268235,0.003424475,0.19828887,0.001164303
-0.42382485,-0.08503483,-0.15480539,-0.070208624,-0.012346122,0.00534094,-0.025211144,-0.009793643,-0.034152735,-0.01708842,-0.004443106,0.027684538,-0.26933676,0.02629381,0.008401902,-0.11340382,0.0015677306,-0.011535166,0.0005112265,0.00041045126,5.4101594e-05,-0.09818327,0.0,-0.025669675,0.0,0.035313588,0.05133074,-1.1087663,0.040678382,-0.007317723,-0.1529674,0.0018332412
-0.2862018,0.21360043,-0.2423775,0.03680559,-0.001601808,0.02637631,-0.011047905,-0.0003857843,-0.13254403,-0.011156806,-0.002462049,0.07556563,0.37985125,0.032982588,0.010433896,0.07991629,0.0035425383,0.03151698,0.00072808826,-0.0023321277,0.00011741461,0.06286517,0.0,0.0798337,0.0,0.053912006,0.15553296,0.25770718,0.088058986,0.008970971,0.23508896,0.0021398494
-0.24431707,-0.20288539,-0.029298358,-0.10285236,0.0014915636,0.0022105703,-0.022666495,0.0057830457,-0.033886265,-0.025505062,-0.00708745,0.02723617,-0.36025935,-0.16078573,-0.052418884,0.018649181,-0.01347149,0.005182044,-0.004785724,-0.0006520068,-0.0003704938,0.016038775,0.0,-0.028816732,0.0,-0.038616527,0.06100553,-1.057885,-0.12082806,-8.0626436e-05,-0.16075832,-0.007691966
-0.6154753,0.17135939,-0.31239715,0.0004537516,-0.0011887096,-0.023981571,-0.0104055675,-0.002264315,-0.102736816,-0.010960099,-0.0024070665,0.046526358,0.30971897,0.03141395,0.009137074,0.082190126,0.0030168416,-0.040728826,0.00072808826,7.430016e-05,0.00011741461,0.060735058,0.0,0.0643074,0.0,0.045935705,0.12715873,0.24382223,0.0784842,0.0065418473,0.25283635,0.0016775276
-0.3019225,-0.110915124,-0.1218101,-0.0040551354,0.00727132,-0.002007441,-0.033312038,-0.008659394,0.009401657,0.13709898,0.029538363,-0.02585014,-0.32485223,0.042111415,0.012373903,-0.11150176,0.0022934116,0.009609578,0.0005124888,-0.00046347952,7.3888e-05,-0.1046275,0.0,-0.040808767,0.0,-0.03908898,0.1287965,0.20581175,-0.13314019,-0.0025586348,-0.18275543,0.0035350458
0.29115918,-0.26482677,0.110072196,-0.11175124,-0.0032275026,-0.0021316807,-0.012797974,0.0023984741,0.008838036,-0.021942928,-0.003800704,-0.025177358,-0.37299755,-0.30874723,-0.1224067,0.022102704,-0.02092781,0.008560135,-0.010306397,-0.00051875785,-0.0021422617,0.01571686,0.0,-0.03936456,0.0,-0.08617197,-0.48735657,0.15790892,-0.15488906,0.0018093007,0.2228734,0.0038598927
